season,week,game_id,home_team,away_team,result,spread_line,predicted_margin,model_edge,pass_edge,rush_edge,rest_diff,wind,dome,qb_change_home,qb_change_away,injury_edge,home_cover_margin,home_covers,p_home_covers,side,p_side_covers,side_covers
2004,2,2004_02_MIA_CIN,CIN,MIA,3.0,5.5,3.7612947124043137,-1.7387052875956863,0.3935155194123306,0.1241492190766914,-1,9.0,0,1,1,0.0,-2.5,0,0.4863667464652746,away,0.5136332535347254,1
2004,2,2004_02_MIN_PHI,PHI,MIN,11.0,3.0,1.756656761643087,-1.243343238356913,-0.1083528890577993,0.0328542438978186,0,1.0,0,0,0,0.0,8.0,1,0.4890967715205896,away,0.5109032284794104,0
2004,3,2004_03_ARI_ATL,ATL,ARI,3.0,11.0,3.1701505947697166,-7.829849405230283,-0.0039744801124929,0.2548355966864517,0,0.0,1,0,0,0.0,-8.0,0,0.45291366278199385,away,0.5470863372180061,1
2004,3,2004_03_BAL_CIN,CIN,BAL,-14.0,-1.5,3.2124709660948376,4.712470966094838,0.3503088234545138,0.0264686089955907,0,7.0,0,1,1,0.0,-12.5,0,0.5219243416377043,home,0.5219243416377043,0
2004,3,2004_03_PHI_DET,DET,PHI,-17.0,-4.5,1.544492275895252,6.044492275895252,-0.2561700309368245,-0.115284603602354,1,0.0,1,0,0,0.0,-12.5,0,0.5292504102057268,home,0.5292504102057268,0
2004,3,2004_03_HOU_KC,KC,HOU,-3.0,7.5,2.830807599677355,-4.669192400322645,-0.2156800141622931,0.2747900613713837,0,3.0,0,0,0,0.0,-10.5,0,0.4702384043495859,away,0.529761595650414,1
2004,3,2004_03_CHI_MIN,MIN,CHI,5.0,12.0,2.745779614932152,-9.254220385067848,0.4879631284463378,0.0310779868142568,-1,0.0,1,0,0,0.0,-7.0,0,0.44514076003601516,away,0.5548592399639849,1
2004,3,2004_03_CLE_NYG,NYG,CLE,17.0,3.0,1.7319029339886207,-1.2680970660113793,0.2851123033603148,-0.2018458504046437,0,3.0,0,1,1,0.0,14.0,1,0.4889603321441852,away,0.5110396678558148,0
2004,3,2004_03_JAX_TEN,TEN,JAX,-3.0,6.0,4.323582518239007,-1.6764174817609927,0.0582257387791748,0.2829270740350389,0,12.0,0,0,0,0.0,-9.0,0,0.4867099838800622,away,0.5132900161199379,1
2004,3,2004_03_GB_IND,IND,GB,14.0,6.0,3.3800552398138093,-2.6199447601861907,0.1806169009414644,0.2512523630398714,0,0.0,1,0,0,0.0,8.0,1,0.48151219938393724,away,0.5184878006160627,0
2004,3,2004_03_SF_SEA,SEA,SF,34.0,10.0,4.99647217801017,-5.00352782198983,-0.1988221418153742,-0.1090635321573496,0,3.0,0,0,1,0.0,24.0,1,0.46840165373012416,away,0.5315983462698759,0
2004,3,2004_03_PIT_MIA,MIA,PIT,-10.0,2.5,2.435054012884008,-0.0649459871159923,-0.0855848698271695,-0.1319549791108547,0,10.0,0,1,1,0.0,-12.5,0,0.4955934342630543,away,0.5044065657369456,1
2004,3,2004_03_DAL_WAS,WAS,DAL,-3.0,1.5,1.5591519285126552,0.0591519285126551,-0.1418693604580776,-0.2414209094404438,0,7.0,0,1,1,0.0,-4.5,0,0.4962777274967661,home,0.4962777274967661,0
2004,4,2004_04_NE_BUF,BUF,NE,-14.0,-5.5,2.71338343340168,8.213383433401681,-0.1396833260869134,-0.0964280529507429,0,13.0,0,0,0,0.0,-8.5,0,0.5411509154755662,home,0.5411509154755662,0
2004,4,2004_04_PHI_CHI,CHI,PHI,-10.0,-8.5,-0.4996111115735973,8.000388888426404,-0.2000336348764557,-0.0721548570150406,0,15.0,0,1,0,0.0,-1.5,0,0.5399840885612398,home,0.5399840885612398,0
2004,4,2004_04_WAS_CLE,CLE,WAS,4.0,-2.5,3.7642286395157782,6.264228639515778,0.0039854705400065,0.0786944059392784,1,12.0,0,1,1,0.0,6.5,1,0.5304578269236523,home,0.5304578269236523,1
2004,4,2004_04_NYG_GB,GB,NYG,-7.0,7.0,5.023815338682541,-1.9761846613174596,0.1835184281540217,0.2311721627113255,0,18.0,0,0,0,0.0,-14.0,0,0.4850582353663385,away,0.5149417646336615,1
2004,4,2004_04_IND_JAX,JAX,IND,-7.0,-4.0,0.7429403403943146,4.742940340394314,-0.4412070232894228,-0.2490428648353241,0,5.0,0,0,0,0.0,-3.0,0,0.5220920396133447,home,0.5220920396133447,0
2004,4,2004_04_CIN_PIT,PIT,CIN,11.0,4.0,1.7627490404098989,-2.237250959590101,-0.1296677426585652,-0.1299216391714696,0,5.0,0,1,1,0.0,7.0,1,0.48361999736371314,away,0.5163800026362868,0
2004,4,2004_04_NO_ARI,ARI,NO,24.0,-3.5,0.431441733819204,3.931441733819204,-0.4272881737683128,-0.26874506837107,0,3.0,0,0,0,0.0,27.5,1,0.5176241153242499,home,0.5176241153242499,1
2004,4,2004_04_ATL_CAR,CAR,ATL,-17.0,3.5,3.567989067447992,0.0679890674479919,0.2491552762580601,-0.0242458211821765,7,6.0,0,0,0,0.0,-20.5,0,0.4963264572768659,home,0.4963264572768659,0
2004,4,2004_04_NYJ_MIA,MIA,NYJ,-8.0,-5.5,0.7822871979244592,6.282287197924459,-0.5905862660016148,-0.3271832507875335,-7,17.0,0,0,0,0.0,-2.5,0,0.5305570401988976,home,0.5305570401988976,0
2004,4,2004_04_KC_BAL,BAL,KC,-3.0,6.0,-2.3567926456297155,-8.356792645629715,-0.4059453839621323,-0.1936712908601752,0,6.0,0,1,0,0.0,-9.0,0,0.45003520984063644,away,0.5499647901593636,1
2004,5,2004_05_DET_ATL,ATL,DET,-7.0,6.5,0.9701598292161177,-5.529840170783882,-0.2153481836527678,0.0093300642830167,-7,0.0,1,0,0,0.0,-13.5,0,0.46551198569153207,away,0.5344880143084679,1
2004,5,2004_05_NYG_DAL,DAL,NYG,-16.0,3.5,0.843402273487265,-2.656597726512735,-0.081255700582045,0.1788320393602128,6,10.0,0,1,0,0.0,-19.5,0,0.48131035579208997,away,0.5186896442079101,1
2004,5,2004_05_MIN_HOU,HOU,MIN,-6.0,-3.5,0.3802096918282809,3.8802096918282807,-0.2948391925284536,0.0204111126313175,-7,0.0,0,0,0,0.0,-2.5,0,0.5173419414018944,home,0.5173419414018944,0
2004,5,2004_05_MIA_NE,NE,MIA,14.0,11.0,4.187644044478578,-6.812355955521422,0.6768276757518524,0.1851945396332173,0,8.0,0,0,0,0.0,3.0,1,0.4584805238802663,away,0.5415194761197337,0
2004,5,2004_05_TB_NO,NO,TB,-3.0,3.0,5.433804510867098,2.4338045108670983,0.2561820711905556,-0.1790677982949226,0,0.0,1,0,1,0.0,-6.0,0,0.5093715942965286,home,0.5093715942965286,0
2004,5,2004_05_CLE_PIT,PIT,CLE,11.0,4.5,-0.9873352922307546,-5.487335292230755,-0.187637775013106,0.0547243349647878,0,7.0,0,1,0,0.0,6.5,1,0.4657452714060585,away,0.5342547285939415,0
2004,5,2004_05_BUF_NYJ,NYJ,BUF,2.0,6.5,3.0018387461011327,-3.498161253898868,-0.1291254816854563,0.1325139381704899,0,8.0,0,0,0,0.0,-4.5,0,0.4766777740641143,away,0.5233222259358856,1
2004,5,2004_05_CAR_DEN,DEN,CAR,3.0,4.0,2.207331162541,-1.792668837459,0.0237902319696454,0.0110898655219791,0,4.0,0,0,0,0.0,-1.0,0,0.48606939030851104,away,0.513930609691489,1
2004,5,2004_05_ARI_SF,SF,ARI,3.0,1.0,0.1767575384578998,-0.8232424615421001,0.281053039569794,0.3329476187457145,0,3.0,0,1,0,0.0,2.0,1,0.4914125350887029,away,0.5085874649112971,0
2004,5,2004_05_BAL_WAS,WAS,BAL,-7.0,0.0,6.592099130605435,6.592099130605435,0.2025286583006491,-0.2766457369112409,1,16.0,0,0,1,0.0,-7.0,0,0.5322587566549422,home,0.5322587566549422,0
2004,5,2004_05_TEN_GB,GB,TEN,-21.0,3.0,1.0480980260867248,-1.9519019739132752,0.0308896626781102,-0.2215714245849449,0,2.0,0,0,0,0.0,-24.0,0,0.485192023849525,away,0.514807976150475,1
2004,6,2004_06_MIA_BUF,BUF,MIA,7.0,4.5,5.939683143701373,1.439683143701373,0.5596335516632279,0.1250929990235321,0,25.0,0,0,0,0.0,2.5,1,0.5038905263217939,home,0.5038905263217939,1
2004,6,2004_06_WAS_CHI,CHI,WAS,-3.0,1.5,2.0553620188655204,0.5553620188655204,0.4088285309258831,0.2364328167869571,7,12.0,0,1,0,0.0,-4.5,0,0.499014012968789,home,0.499014012968789,0
2004,6,2004_06_CIN_CLE,CLE,CIN,17.0,3.0,5.741213516935583,2.7412135169355825,0.1421010947377625,-0.0638031758427441,-7,12.0,0,0,1,0.0,14.0,1,0.5110660930458597,home,0.5110660930458597,1
2004,6,2004_06_GB_DET,DET,GB,-28.0,3.0,2.033624067397784,-0.966375932602216,-0.462550118230043,0.0723430908982262,1,0.0,1,0,0,0.0,-31.0,0,0.4906234797434471,away,0.5093765202565529,1
2004,6,2004_06_KC_JAX,JAX,KC,6.0,-2.5,1.66137729344616,4.16137729344616,0.1883769595891483,-0.1249380308013773,-6,9.0,0,0,0,0.0,8.5,1,0.5188904047949506,home,0.5188904047949506,1
2004,6,2004_06_SEA_NE,NE,SEA,10.0,3.5,3.0609509130874226,-0.4390490869125774,0.001732101216523,-0.0199917265920456,0,12.0,0,0,0,0.0,6.5,1,0.49353068784469445,away,0.5064693121553056,0
2004,6,2004_06_SF_NYJ,NYJ,SF,8.0,9.5,6.631387890069097,-2.868612109930903,-0.21339565924929,0.1193607700153189,0,9.0,0,0,1,0.0,-1.5,0,0.4801429391623823,away,0.5198570608376176,1
2004,6,2004_06_CAR_PHI,PHI,CAR,22.0,10.0,5.611450236856035,-4.388549763143965,0.1230551313927685,0.0559306584643076,7,21.0,0,0,0,0.0,12.0,1,0.47178080559985064,away,0.5282191944001493,0
2004,6,2004_06_HOU_TEN,TEN,HOU,-10.0,5.5,1.7519071975592644,-3.748092802440736,0.0772573389293546,0.0416659942399582,-1,0.0,0,0,0,0.0,-15.5,0,0.4753027042673986,away,0.5246972957326014,1
2004,6,2004_06_PIT_DAL,DAL,PIT,-4.0,3.0,7.671277144622714,4.671277144622714,0.1168629074748398,0.1224689397459073,0,14.0,0,0,1,0.0,-7.0,0,0.5216976103761717,home,0.5216976103761717,0
2004,6,2004_06_MIN_NO,NO,MIN,-7.0,-3.5,0.9787837444710022,4.478783744471002,-0.3661064801607602,-0.1895887713004313,0,0.0,1,0,0,0.0,-3.5,0,0.5206380075250691,home,0.5206380075250691,0
2004,7,2004_07_BUF_BAL,BAL,BUF,14.0,4.5,2.6348269793225416,-1.8651730206774584,-0.5908648171548636,0.0930637193132856,7,3.0,0,0,0,0.0,9.5,1,0.4856698849856776,away,0.5143301150143225,0
2004,7,2004_07_PHI_CLE,CLE,PHI,-3.0,-7.0,1.5306025442269091,8.530602544226909,0.0368797168856679,-0.2282232049237004,0,6.0,0,0,0,0.0,4.0,1,0.5428878654931041,home,0.5428878654931041,1
2004,7,2004_07_JAX_IND,IND,JAX,-3.0,9.0,3.1451059096689327,-5.854894090331067,0.0106084621785748,-0.0035308267775313,7,0.0,1,0,0,0.0,-12.0,0,0.4637284511613037,away,0.5362715488386963,1
2004,7,2004_07_ATL_KC,KC,ATL,46.0,3.5,4.28789840503669,0.7878984050366897,0.3132289050015075,0.2907717443658488,0,9.0,0,0,0,0.0,42.5,1,0.5002963346903856,home,0.5002963346903856,1
2004,7,2004_07_TEN_MIN,MIN,TEN,17.0,6.0,2.8421064334380994,-3.157893566561901,0.3345265045220779,0.0673954070551377,0,0.0,1,0,0,0.0,11.0,1,0.47855041838540197,away,0.5214495816145981,0
2004,7,2004_07_DET_NYG,NYG,DET,-15.0,7.0,4.145491849991801,-2.854508150008199,0.171267098053019,0.082633303297541,7,8.0,0,0,0,0.0,-22.0,0,0.4802205933274181,away,0.5197794066725818,1
2004,7,2004_07_CHI_TB,TB,CHI,12.0,7.0,1.8307947391048365,-5.169205260895163,0.3588653933157032,-0.2913178310408759,-1,7.0,0,1,1,0.0,5.0,1,0.46749177963977745,away,0.5325082203602225,0
2004,7,2004_07_SEA_ARI,ARI,SEA,8.0,-6.5,1.1420421168632309,7.642042116863231,-0.0829444119225834,-0.3466079903903987,7,0.0,0,0,0,0.0,14.5,1,0.5380200100334214,home,0.5380200100334214,1
2004,7,2004_07_DAL_GB,GB,DAL,21.0,4.0,1.5597102454584109,-2.440289754541589,0.1369304170592022,-0.3152494014869193,0,8.0,0,0,0,0.0,17.0,1,0.48250162449059175,away,0.5174983755094082,0
2004,7,2004_07_DEN_CIN,CIN,DEN,13.0,-7.0,2.295662193159884,9.295662193159885,-0.1087521340867346,-0.0211030176036611,0,7.0,0,0,0,0.0,20.0,1,0.5470726219285058,home,0.5470726219285058,1
2004,8,2004_08_ARI_BUF,BUF,ARI,24.0,4.5,4.755572845309553,0.2555728453095529,-0.1427081306582032,0.1681541714734947,0,21.0,0,0,0,0.0,19.5,1,0.4973608473424897,home,0.4973608473424897,1
2004,8,2004_08_DET_DAL,DAL,DET,10.0,3.0,3.0159503912166525,0.0159503912166525,0.2432053498638936,0.2758829458265555,0,0.0,0,0,0,0.0,7.0,1,0.4960395064751962,home,0.4960395064751962,1
2004,8,2004_08_JAX_HOU,HOU,JAX,14.0,2.0,2.0081997245843963,0.0081997245843963,-0.3652201106246424,-0.0399667578184432,7,0.0,0,0,0,0.0,12.0,1,0.495996768097,home,0.495996768097,1
2004,8,2004_08_IND_KC,KC,IND,10.0,-1.0,3.395913495324588,4.395913495324589,-0.5204911066024345,0.2893753217663981,0,10.0,0,0,0,0.0,11.0,1,0.5201817806236023,home,0.5201817806236023,1
2004,8,2004_08_NYG_MIN,MIN,NYG,-21.0,6.5,3.0233969977828563,-3.476603002217144,0.0909076115809239,0.1883933017848492,0,0.0,1,0,0,0.0,-27.5,0,0.4767963998069089,away,0.5232036001930911,1
2004,8,2004_08_BAL_PHI,PHI,BAL,5.0,7.5,6.538998643119072,-0.961001356880928,0.9585339445337726,0.249724411387608,0,22.0,0,0,0,0.0,-2.5,0,0.490653107477312,away,0.509346892522688,1
2004,8,2004_08_CIN_TEN,TEN,CIN,7.0,3.0,-0.1738154913808669,-3.173815491380867,0.1158694362542754,0.1959032044365564,1,5.0,0,1,0,0.0,4.0,1,0.4784627790990441,away,0.5215372209009559,0
2004,8,2004_08_GB_WAS,WAS,GB,-14.0,-1.0,1.998295579169573,2.9982955791695725,-1.0749245350747905,-0.1101987161950121,7,9.0,0,0,0,0.0,-13.0,0,0.512482986192083,home,0.512482986192083,0
2004,8,2004_08_ATL_DEN,DEN,ATL,-13.0,7.0,2.5280656368469225,-4.4719343631530775,0.2633875674906668,-0.2003771884772847,-1,12.0,0,0,0,0.0,-20.0,0,0.4713224694114487,away,0.5286775305885514,1
2004,8,2004_08_CAR_SEA,SEA,CAR,6.0,8.0,1.9201977661396628,-6.079802233860337,-0.0686975788533457,-0.0968823923001925,0,6.0,0,0,0,0.0,-2.0,0,0.4624949454542308,away,0.5375050545457691,1
2004,8,2004_08_NE_PIT,PIT,NE,14.0,-3.0,0.8263302391480147,3.826330239148015,-0.0902957470414482,0.0465147138695313,7,13.0,0,1,0,0.0,17.0,1,0.5170451742411988,home,0.5170451742411988,1
2004,8,2004_08_SF_CHI,CHI,SF,10.0,2.0,1.291302071167994,-0.7086979288320059,-0.5993668050416697,0.0790095244823455,-7,7.0,0,1,1,0.0,8.0,1,0.4920440185130227,away,0.5079559814869773,0
2004,8,2004_08_MIA_NYJ,NYJ,MIA,27.0,7.0,2.5389921410083085,-4.461007858991692,0.2360146627411148,0.061689798415596,0,3.0,0,0,0,0.0,20.0,1,0.4713825258740834,away,0.5286174741259166,0
2004,9,2004_09_NYJ_BUF,BUF,NYJ,5.0,-3.0,3.306919560608274,6.306919560608275,-0.2897348919101902,-0.3166546496583097,1,25.0,0,0,0,0.0,8.0,1,0.530692365897399,home,0.530692365897399,1
2004,9,2004_09_DAL_CIN,CIN,DAL,23.0,0.0,1.4846644056298053,1.4846644056298053,-0.4105397868559093,-0.1975319494430975,0,9.0,0,0,0,0.0,23.0,1,0.5041385597139326,home,0.5041385597139326,1
2004,9,2004_09_WAS_DET,DET,WAS,-7.0,3.5,3.0215513099883387,-0.4784486900116613,0.6635620158773383,0.011612558460592,0,0.0,1,0,0,0.0,-10.5,0,0.49331345614910727,away,0.5066865438508927,1
2004,9,2004_09_ARI_MIA,MIA,ARI,-1.0,3.0,4.568141350506241,1.5681413505062407,0.0056927968607016,0.3965029294517337,-1,12.0,0,0,0,0.0,-4.0,0,0.5045988585575572,home,0.5045988585575572,0
2004,9,2004_09_PHI_PIT,PIT,PHI,24.0,-1.5,4.246264669798759,5.746264669798759,-0.0714639106013062,-0.0783947541529552,0,24.0,0,0,0,0.0,25.5,1,0.527611151420686,home,0.527611151420686,1
2004,9,2004_09_KC_TB,TB,KC,3.0,-3.0,-2.137829779081404,0.8621702209185962,-0.4640195411841488,-0.3995692759404408,7,7.0,0,1,0,0.0,6.0,1,0.5007059065465749,home,0.5007059065465749,1
2004,9,2004_09_CHI_NYG,NYG,CHI,-7.0,9.0,9.459193174146948,0.4591931741469466,0.8204389877553,0.1049926529944876,0,22.0,0,0,1,0.0,-16.0,0,0.4984836927764205,home,0.4984836927764205,0
2004,9,2004_09_SEA_SF,SF,SEA,-15.0,-7.0,1.378311965875923,8.378311965875923,-0.1734880650908949,-0.2338909496278386,0,7.0,0,0,0,0.0,-8.0,0,0.542054117883657,home,0.542054117883657,0
2004,9,2004_09_HOU_DEN,DEN,HOU,18.0,7.0,2.826606278414606,-4.173393721585394,0.1162085388922119,0.0443279210112795,0,7.0,0,0,0,0.0,11.0,1,0.47296366155219405,away,0.527036338447806,0
2004,9,2004_09_CLE_BAL,BAL,CLE,14.0,6.0,-0.0023248008854679,-6.002324800885468,-0.7544120460395047,-0.1577580289094799,-7,7.0,0,0,0,0.0,8.0,1,0.4629198183377205,away,0.5370801816622794,0
2004,9,2004_09_MIN_IND,IND,MIN,3.0,7.0,2.1940437808833906,-4.805956219116609,0.5187073330128116,-0.1537160297496167,0,0.0,1,0,0,0.0,-4.0,0,0.46948695972573,away,0.5305130402742699,1
2004,10,2004_10_TB_ATL,ATL,TB,10.0,3.5,7.297592146878346,3.797592146878346,-0.0478445801809441,0.1398323564980188,7,0.0,1,0,1,0.0,6.5,1,0.5168868803598934,home,0.5168868803598934,1
2004,10,2004_10_PIT_CLE,CLE,PIT,-14.0,-3.5,1.7545342435584912,5.254534243558491,-0.0344362067522684,0.0413609324635988,0,0.0,0,0,0,0.0,-10.5,0,0.5249069874227575,home,0.5249069874227575,0
2004,10,2004_10_HOU_IND,IND,HOU,35.0,8.5,3.0942433514638785,-5.405756648536121,0.5691441424471437,0.0944839539547561,-1,0.0,1,0,0,0.0,26.5,1,0.4661930532487961,away,0.5338069467512039,0
2004,10,2004_10_DET_JAX,JAX,DET,6.0,3.5,1.516212303494294,-1.983787696505706,0.3198998297498387,0.0634316530379423,7,14.0,0,1,0,0.0,2.5,1,0.48501634593867105,away,0.514983654061329,0
2004,10,2004_10_KC_NO,NO,KC,7.0,-3.5,0.9067177923684544,4.406717792368455,-0.1145599359028269,-0.2853186871903869,0,0.0,1,0,0,0.0,10.5,1,0.5202412636165833,home,0.5202412636165833,1
2004,10,2004_10_BAL_NYJ,NYJ,BAL,-3.0,-1.0,0.6159582332244371,1.615958233224437,0.7898512301260983,0.1605024490473163,0,7.0,0,1,0,0.0,-2.0,0,0.504862521379532,home,0.504862521379532,0
2004,10,2004_10_CHI_TEN,TEN,CHI,-2.0,5.5,5.947851279770854,0.4478512797708536,0.8312994359469557,0.2611776133646969,7,9.0,0,1,1,0.0,-7.5,0,0.4984211484438931,home,0.4984211484438931,0
2004,10,2004_10_CIN_WAS,WAS,CIN,-7.0,4.0,0.9998901358908968,-3.0001098641091035,-0.3044157903290271,-0.0669589406750096,0,0.0,0,0,0,0.0,-11.0,0,0.4794189800688246,away,0.5205810199311753,1
2004,10,2004_10_NYG_ARI,ARI,NYG,3.0,1.0,3.4187767985984974,2.4187767985984974,0.0613105804482344,-0.0747719249032631,0,16.0,0,0,0,0.0,2.0,1,0.509288752760384,home,0.509288752760384,1
2004,10,2004_10_MIN_GB,GB,MIN,3.0,4.5,2.829239709480196,-1.6707602905198038,-0.1135994071017695,-0.1671327387832219,8,7.0,0,0,0,0.0,-1.5,0,0.48674115850003596,away,0.513258841499964,1
2004,10,2004_10_CAR_SF,SF,CAR,-10.0,1.5,1.2493668995676597,-0.2506331004323403,-0.1888920431450537,-0.1346475370793035,0,3.0,0,0,0,0.0,-11.5,0,0.4945695612164327,away,0.5054304387835673,1
2004,10,2004_10_BUF_NE,NE,BUF,23.0,7.0,3.081530373992327,-3.918469626007673,0.2070915613483679,0.240032467544408,0,2.0,0,0,0,0.0,16.0,1,0.47436554085448,away,0.52563445914552,0
2004,10,2004_10_PHI_DAL,DAL,PHI,-28.0,-7.0,3.069572703074784,10.069572703074783,0.1081179686752358,0.1402592528810063,0,6.0,0,0,0,0.0,-21.0,0,0.5512990300236988,home,0.5512990300236988,0
2004,11,2004_11_DAL_BAL,BAL,DAL,20.0,7.5,0.2541281523613457,-7.2458718476386546,-0.8319517786010666,-0.2563001955121503,1,4.0,0,0,0,0.0,12.5,1,0.45610734316993284,away,0.5438926568300672,0
2004,11,2004_11_ARI_CAR,CAR,ARI,25.0,3.0,6.495698884576508,3.495698884576508,0.3852730980609394,0.0914348488548209,0,3.0,0,0,1,0.0,22.0,1,0.5152238065960016,home,0.5152238065960016,1
2004,11,2004_11_IND_CHI,CHI,IND,-31.0,-8.0,-4.641397801546015,3.358602198453985,-1.4178317194233845,-0.3662891495182564,0,3.0,0,1,0,0.0,-23.0,0,0.5144684529272183,home,0.5144684529272183,0
2004,11,2004_11_PIT_CIN,CIN,PIT,-5.0,-4.0,2.4857116117874174,6.485711611787417,-0.0906251328128447,0.0215288713311372,0,7.0,0,0,0,0.0,-1.0,0,0.5316744802397991,home,0.5316744802397991,0
2004,11,2004_11_NYJ_CLE,CLE,NYJ,-3.0,-1.5,5.551456249013768,7.051456249013768,-0.2152346982644397,-0.0586276927807769,0,6.0,0,0,1,0.0,-1.5,0,0.5347804937212886,home,0.5347804937212886,0
